index,T_mean,T_sigma,P_mean,P_sigma
106,1204.0473052932311,0.8415826216504056,0.4331734660948496,0.23122495140666258
107,1208.1276340144232,1.2107889154364149,0.34759775695246453,0.2197561268996067
108,1269.1602611607145,3.512775270398094,8.52267182546817,1.3505337508334068
109,1226.794625472184,2.414602108949166,0.005379606595399034,0.033146376134937046
110,1206.5790743516156,0.9209670112734181,1.036469606727615,0.2297998612318287
111,1258.203628844246,9.506441717586691,0.987544367020825,1.06650810823124
112,1208.9050437857034,1.1017069584484436,8.707225061998065,0.7241267551107395
113,1304.8686547619045,28.985120974253068,4.96260969748876,3.2975504054029305
114,1216.5726204568,1.9543684630268547,0.011068115588156468,0.04906531300056763
115,1204.4095180288462,0.9701004048601154,0.10525039405405825,0.1434487230927374
116,1353.6847043650796,15.319335623895116,11.051579829996093,1.142348104660216
117,1248.937409970238,9.115512607520664,10.168699810287768,0.3109293215838139
118,1252.3482765151516,7.96002896615328,0.00101287292972985,1.4397119111856278e-06
119,1240.369639556624,6.769887569195415,7.853234737265379,1.5478567800465688
120,1230.2443484813798,4.073532222413179,0.23574586098663242,0.21787866546140378
121,1222.7524816979894,1.1401067215547345,0.34938830697943785,0.1489791159539979
122,1272.9427777777778,8.201614182585482,1.2564038883022888,1.8340666086255335
123,1220.7732107614609,3.6782174076275713,0.0010221970028588187,8.902152588369281e-05
124,1206.1534773439216,17.17072596022752,10.000001527777739,1.5264514059046685e-05
177,1159.327498066975,6.7533804414216165,0.10154454793404824,0.1464061463191649
178,1189.3805516527123,0.6785723023419641,0.629093717003347,0.18856375629334618
179,1354.138478174603,18.288845870391597,13.224378881010143,1.9625225094897145
180,1282.1715555555554,14.525266867303671,13.04932066368787,1.8894224990059179
181,1188.331767857143,0.728426398009997,0.3603435843071038,0.16358073448343388
182,1289.9584449404763,20.795669682761673,13.174370709648711,2.124137141443363
183,1205.505852121217,5.207092123900768,0.11497136073708929,0.1712552108842407
184,1359.97175,12.597948169923258,13.7565738190924,1.8096978788643332
185,1175.670942135459,7.933055248167709,0.8526381454265366,0.17995767468365867
186,1210.3758420997406,5.593022126899583,0.0011278244403196374,0.0008045933260130025
187,1190.5594876373625,0.709035428748131,0.7827000612145699,0.1737147388538871
188,1284.234116432179,31.396735537343062,0.004907772611295476,0.03954792424851363
191,1329.5912674963924,12.683235716104573,13.55882195555451,2.0456423234915144
193,1282.8327783189034,17.393012406553936,13.402268513620697,0.9336192376811769
205,1126.7323274241962,3.1094419162731874,5.054962310687151,0.29227714000015825
221,1260.6296613455988,17.508095990734656,12.932270207599995,0.8926352764812404
222,1334.7367499999998,5.331730947248665,14.98958930737373,0.19321906515551765
223,1332.3441547619047,7.486400231345812,14.955605358848356,0.2666247184257202
224,1339.0329848484848,5.972407373329112,14.99045864141123,0.13938072064274779
246,1273.4267093253968,7.433158854599568,14.126155335660979,2.6520645763452477
247,1231.6252694432303,12.590054863966149,10.480236803380558,0.617150881131271
248,1377.4737380952383,19.87662738942696,19.010885144000152,3.4418842691818097
249,1323.7561299603176,30.07189871216296,16.14194943326899,3.6256462684565096
250,1286.5864981962482,25.46716238235653,16.276573615915588,3.633854498468397
251,1232.7241041441198,18.87649929115848,11.727166937216452,0.6740918170570889
252,1297.6943865440114,18.60208285871346,11.612869753935252,1.417635849188532
256,1562.1532886904763,8.519318661136367,18.614446154499124,9.169964585688678
257,1527.919375,10.07958352855373,19.1541186014542,5.96916326639665
258,1408.727589556277,12.291206706174181,8.316134479416645,1.6671407844512411
262,1360.0482091450217,8.68639450182502,15.749628827697016,0.5518540592695619
268,1220.583703348301,15.68296127234713,11.685540446731386,1.099874873125472
269,1405.3229464285716,14.420191790960622,24.266010018229572,1.9364007481130345
270,1301.9604204545453,24.732330986521312,12.650236409626196,2.2833379285336326
271,1336.923560786436,16.392270646859995,13.16862668286718,3.0643598844296096
272,1224.5184191364192,8.041817768073852,10.411532307362029,0.6871103707373256
273,1233.377579102755,8.618049514771798,10.376918233488688,0.662112280792364
274,1248.972395939564,20.44492713352308,12.319791163365208,1.353391058404181
275,1270.5680357905983,31.069092254496898,10.839614699563853,1.1653720035284607
279,1367.8039226190476,37.7198599929279,15.43522451906943,2.8779027180219
280,1387.7470595238096,32.187313761412206,16.240510687717666,3.2756922516057063
282,1326.9161607142858,9.0311213550281,16.98924839997785,2.256050399824819
283,1350.012223214286,2.31123493277614,17.77919645313032,2.125488066821505
284,1321.8542371031747,33.5854088367479,15.370089040388757,4.006332288354438
285,1346.6367261904763,2.7939061709686808,16.029810492200173,1.8383603902314447
286,1368.4734484126986,34.80915466297896,14.368250459613751,3.3483434839285424
287,1247.867343998016,11.690239635247773,11.287029324726042,1.3785872219049462
288,1272.4541954816018,30.879822693060383,12.593365023963992,2.6666356000789686
300,1352.1178602092352,14.691817740634603,16.1983633801746,2.7537009356470277
301,1323.3417972582974,23.029783992840464,12.409567683815707,3.140549492345621
302,1264.1456394300144,31.90287090695746,12.674015815548842,1.2698898716439209
303,1306.6685787337663,20.986469976206646,11.639683463407293,2.11792021181312
332,1225.2022676885367,9.60605297238008,4.806269853304007,1.7212826001105304
333,1246.4440662878787,16.094752245489996,10.025111178457806,0.3730205431686906
335,1286.2231547619047,13.20974573380953,14.775929139515334,0.7488237324032574
336,1212.2064708351545,12.693284129359043,7.810639131513844,0.8312897713698912
337,1351.037907738095,9.125991521360957,16.131252646723226,1.623790021520631
338,1214.6200753205128,14.93153696303986,10.918490721344932,0.9082771089002641
339,1354.5090920815296,8.066584270695405,15.568234279835409,0.8910983372530874
341,1347.8102104978357,17.366109845932577,15.342668877250526,0.9062186269266316
342,1261.7801181457432,9.406558793725031,12.164048654461478,1.1228855705614114
343,1342.9136488095237,5.7271120262895945,15.325501048197014,0.4505597078966951
345,1196.2241948003013,9.545782026306807,9.637923663199706,0.4955717888913478
386,1360.2593095238094,18.631932954383412,16.37115327272099,0.8345467583818598
388,1391.7107142857142,10.70856527184691,19.205221003554975,2.15978211779145
398,1337.9775892857142,22.94916660141829,18.989044065027034,2.1087940482615504
416,1365.8427430555557,15.331496374345233,7.214506435869461,8.879454639300283
417,1272.1706428571429,8.43012346101925,3.739473456489212,4.773264159236947
418,1237.554282584603,9.08901194666728,5.280949646794904,4.099999954752329
453,1388.703660714286,4.99733212120358,10.143375003278253,0.8288216770108501
454,1363.358373015873,21.01147346144422,10.266068954358083,1.0533189971393255
455,1391.1611259920637,3.5999788662045655,11.485092774817216,1.269404649326958
457,1369.5395188492066,20.62603361684324,10.335793933404716,1.1802271214239641
458,1383.7252182539683,8.400584654086316,10.239466623562004,1.0952198318484643
460,1321.6282083333333,26.389422978357544,10.121252875670985,0.5783713269961109
462,1353.41213510101,23.025712429114844,10.873875695098526,1.1617924963638964
473,1334.0208757215007,22.780003824555084,10.87818637524869,1.37245146241385
474,1371.5360337301588,10.894835592634767,12.093589691085631,1.3300459313539053
479,1349.4211664862917,17.321501512825275,10.828155477603115,1.2811450560782114
497,1529.83875,7.658441202476266,22.02308477817803,0.6793884878026819
498,1513.876517857143,20.949902558602957,21.175527887877013,0.32132378886814633
499,1444.8695932539683,32.39714627484781,20.727244699928406,0.12723039054862634
500,1507.084181547619,29.394219736061313,20.719901250384904,0.1459579377681902
501,1450.6909325396825,25.180171128377488,20.748922386715464,0.09944922997691415
502,1385.8540128968255,5.948841294686655,10.12368278933854,0.8436149784928145
503,1376.4480987554114,9.667412008097411,10.352183433645044,1.4103772098487692
504,1036.1148273809524,11.071809335360749,11.46774085218307,3.324363905076281
505,1055.4888766025642,11.100750685292349,12.832324224750673,4.667542349257203
506,1148.2480216358872,34.730063889006985,11.25093082705157,2.298397008166373
507,1016.94025,3.7805029895725077,12.395602457016675,4.8159253991459865
508,1147.7353281664805,28.07810386705453,9.90100871087378,3.1059413850656146
509,982.0872906746033,14.076982133337362,1.7664515422598384,0.1921588961318235
510,1138.9819973964693,15.765873264540804,8.917863088090973,0.5084859465518549
511,1062.3771032738096,15.55056013764468,10.303119759382596,3.9882845745039743
512,1026.8405753968254,9.563853400253292,10.173777463544928,3.237240201847223
513,1171.3885484717348,21.06109057910658,12.377553306913319,2.6253189160413997
515,1483.4136706349204,34.23915246675059,22.52062511483679,2.1176159618551194
517,1461.7498501984128,31.45186718907092,24.01655770709137,2.2050975661673937
518,1535.515659722222,30.31084213420283,24.90803110204399,3.045348408991773
520,1263.0721592712841,15.012236268615075,10.768479845371354,1.101383368503178
521,1214.8175711580086,12.990438874640109,11.277007024905993,0.8665803366352961
522,1303.4149042207791,14.621505883444723,13.165870128489427,1.6587777147560154
523,1420.6026874999998,26.00819179885789,18.17105193332411,6.994215733507339
524,1339.1834309163062,5.825977049569274,14.846269710984089,1.600035138287692
525,1355.1566230158728,4.120399979351906,15.480133894328423,1.1349895511061454
526,1370.7299712301588,15.408213944001698,17.63581834873864,4.344292710084905
527,1326.600847222222,7.487782841318519,10.613070825572882,1.3926200928882841
528,1433.1297410714285,32.50626567678355,18.169995260688005,5.9352081565414725
529,1418.0886101190474,30.751831364746383,22.00844205917416,2.0950398027880697
530,1380.90339484127,16.521224253347334,18.56313000878341,3.311567835871695
531,1381.7568382936506,13.031997185467672,18.897960573549177,0.9554080865764755
532,1451.3492162698415,36.61697699308133,15.84454875020182,7.27290321901946
533,1465.750380952381,35.71724533228197,23.8798275804061,4.4899010962883
534,1334.281331349206,13.341327581736365,15.0,0.0
535,1336.9016666666669,11.680143812728371,14.997708333333335,0.03232793662006757
536,1291.3465915178572,27.956483216520983,14.962812247757347,0.14994192140455903
