best_params,model_name,target,rmse_train,rmse_test,mae_test,r2_test,overfit_ratio,split_seed,track,feature_set
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,1.2371458099772767,6.334919897104557,5.009271892046093,0.6367922162281336,0.19528989001782446,51,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,T_C,25.435198326686965,95.83947802646883,74.80913826253261,0.7261105178027372,0.2653937484891383,51,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.7929357153259673,5.795724310943038,4.6521076775882415,0.6959896779164061,0.30935490011846917,51,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,2.7489261306279174,80.09425209520674,59.0794243194443,0.6729639810683592,0.034321141139570334,52,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': None}",RF,P_kbar,1.000797625815338,7.322351487526336,5.322529500091547,0.6014239362187319,0.13667708078753144,52,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",ERT,T_C,19.13268792244011,77.9947200797884,58.15536330999433,0.6898846280199209,0.2453074759787255,52,opx_liq,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",ERT,P_kbar,2.1728889055509466,8.928672255114103,6.809624147317587,0.4073697263738384,0.24336080925205586,52,opx_liq,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",XGB,T_C,0.6624266180913609,73.65682605098564,54.83436027743139,0.7234211999473361,0.008993417903085122,52,opx_liq,raw
"{'subsample': 0.9, 'reg_lambda': 10, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.5052828852857725,6.964310404283813,5.135712322945701,0.6394493281466087,0.07255318272071391,52,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': 3, 'learning_rate': 0.01, 'l2_regularization': 1.0}",GB,T_C,48.168271721382894,86.08070385448686,68.61640669881028,0.6222499717458105,0.5595710718491317,52,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.8034878363440998,6.06702016691975,4.37999574421585,0.7263717411932791,0.2972608936059854,52,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",RF,T_C,17.90886009563465,74.405235584749,52.37607094594104,0.7177721425148431,0.24069354736786117,52,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,P_kbar,0.3081693774613733,8.15988291540606,5.60739737737964,0.5050310862508874,0.03776639697605733,52,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",ERT,T_C,23.004934884304436,82.89950173434161,60.324498256848486,0.6496543519373763,0.2775038981298787,52,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,1.4107332516972562,8.874649335177358,6.467749287156693,0.414519448456825,0.15896214018343102,52,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",XGB,T_C,0.5887743538087257,75.26059631046631,56.59844285285025,0.7112458752341342,0.007823142290554058,52,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.29630399383345685,6.300296227496392,4.788554509965408,0.7049252763989495,0.0470301686038661,52,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,T_C,29.065022025828267,75.19782153658555,56.98320636023972,0.711727373286023,0.386514149371833,52,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,P_kbar,2.146476684095466,6.427898546883425,4.709973899214227,0.6928517134493525,0.3339313258352822,52,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None}",RF,T_C,0.0,82.51093009345593,63.9437000360193,0.6529309780154138,0.0,52,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",RF,P_kbar,1.0124978860327156,9.732830995874291,7.420705176637514,0.2958123013159931,0.10402912435877182,52,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': None}",ERT,T_C,0.0,80.72108015249003,61.498474077239145,0.66782509763541,0.0,52,opx_liq,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,0.9526329844816572,9.1803395364592,6.7850740042890765,0.37349064866994475,0.1037688182118242,52,opx_liq,pwlr
"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,T_C,10.660435080234311,76.93446292783574,58.31663250599407,0.6982587123102963,0.13856514589870814,52,opx_liq,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,1.062097945957556,8.45016523273802,6.39517300924736,0.46918831813855333,0.1256896068543994,52,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,T_C,23.142043762725002,85.83637478278759,66.96232707411671,0.6243913187698749,0.2696064905034361,52,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.7728970330965919,8.099932362815201,6.000326377105615,0.512277428926715,0.2188780046158813,52,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,4.028785638715152,97.77054002679411,75.0187161182426,0.7882189267750466,0.041206539696017425,53,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': None}",RF,P_kbar,1.130994180228496,6.6068400889927705,4.503117771754847,0.6631569506697454,0.17118534200831836,53,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",ERT,T_C,16.244848829825607,94.6536048669468,72.7584887054584,0.8015068909967362,0.17162419595810172,53,opx_liq,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",ERT,P_kbar,2.1674607510533477,8.218353681488443,5.298131063644562,0.4787937025316308,0.26373417779956077,53,opx_liq,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",XGB,T_C,0.6640126144815309,90.84027930829808,72.37131754557292,0.8171781755496863,0.007309671651580607,53,opx_liq,raw
"{'subsample': 0.9, 'reg_lambda': 10, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.6387677036938444,5.984908639278023,4.489614543471606,0.7235891732269901,0.1067297334334749,53,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': 3, 'learning_rate': 0.01, 'l2_regularization': 1.0}",GB,T_C,45.773457282644486,94.9750634928751,77.30571359551244,0.8001563735589788,0.4819523735941314,53,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.9012226952564106,5.4075582490102185,3.982867018693132,0.7743463243585043,0.3515861702653696,53,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",RF,T_C,16.08842223943622,92.2714987058589,71.22596210373989,0.81137195390831,0.17435960686758264,53,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,P_kbar,0.20068676586076212,7.14697474497857,4.67909033595978,0.6058291585478472,0.028079960126032862,53,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",ERT,T_C,24.997207989809063,94.6054447092013,71.99483280119365,0.8017088278909003,0.2642258917195053,53,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,1.5770530153986695,9.094726411042371,5.3854611030906305,0.36170818155995665,0.17340301886199555,53,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",XGB,T_C,0.5677483351211458,96.83459762121501,74.51764717487374,0.7922542148423484,0.0058630732100730144,53,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.3276301348475386,6.188613106069021,4.659580127099482,0.7044529253604433,0.052940800989197366,53,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,T_C,31.872103770666342,91.93439525385621,74.54498267404568,0.8127476985775692,0.3466831285794471,53,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,P_kbar,2.038802082749471,5.828067539152025,4.329451313218345,0.7378866436776174,0.34982471789373143,53,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None}",RF,T_C,0.0,94.79631970336835,77.83263403263403,0.8009078801623228,0.0,53,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",RF,P_kbar,1.212944348946917,8.03632927129335,5.279475449977189,0.5016259222494606,0.1509326345399618,53,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': None}",ERT,T_C,0.0,94.9120881041717,75.25420875420875,0.8004213074717339,0.0,53,opx_liq,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,1.1814372612493353,8.57164747234147,5.464028430556075,0.4330188735617805,0.1378308271614685,53,opx_liq,pwlr
"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,T_C,10.1872662990819,97.21641295462136,79.19540929312657,0.790612716717376,0.10478957194025569,53,opx_liq,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,1.2034219616655824,6.71940141640955,4.845915360826369,0.6515815272773315,0.17909660207629324,53,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,T_C,32.988230903590704,92.82990521080316,76.99945590881302,0.8090819759700149,0.3553621091035184,53,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.647295454715014,7.427159998361496,5.098777300788357,0.5743177327686769,0.22179345201644013,53,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,5.267515336391068,93.93985840934884,64.81416319667687,0.7331655589579313,0.056073273108817545,54,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': None}",RF,P_kbar,1.149473414855789,6.234989844500845,3.907330109954948,0.6220709925308096,0.18435850635259735,54,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",ERT,T_C,15.284990064661669,96.30453784087338,67.01808769369745,0.7195628242248029,0.15871515929932062,54,opx_liq,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",ERT,P_kbar,2.2176413376247615,7.883686364606489,4.629554757471973,0.3957767910779296,0.28129497230899214,54,opx_liq,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",XGB,T_C,0.6622660461785912,101.4490391934497,75.33787871570122,0.6888011679192232,0.006528066223631145,54,opx_liq,raw
"{'subsample': 0.9, 'reg_lambda': 10, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.6615259663966118,5.26910735381297,3.751495310845034,0.7300938252646089,0.1255480144882417,54,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': 3, 'learning_rate': 0.01, 'l2_regularization': 1.0}",GB,T_C,45.701980998568786,99.4671628437008,72.87571808360975,0.7008413650359493,0.4594680263514027,54,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.9760733650553972,5.760340374049886,4.167538737630435,0.6774217966887743,0.3430480209047251,54,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",RF,T_C,14.30805848388514,100.07245014122864,70.01803107969269,0.697189348229907,0.14297699780201936,54,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,P_kbar,0.21007168439120502,7.063060825996972,4.2488145758954925,0.5150191182974548,0.029742301470489285,54,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",ERT,T_C,24.827069766669695,102.80740785266083,76.43936869523016,0.6804116789378484,0.2414910587206983,54,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,1.560644657106705,9.375056834186635,4.362640544060685,0.14555021568095017,0.16646775424504442,54,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",XGB,T_C,0.551284607064871,97.57500506841603,68.27735938095465,0.7121148607922408,0.005649854762275753,54,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.34464053759892743,5.706807979368564,3.847441471312698,0.6833895495327431,0.06039112212026109,54,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,T_C,35.29375906864378,100.35779686279032,71.02510889482222,0.6954600168155967,0.3516792932082555,54,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,P_kbar,2.413028759891725,6.102954083089241,4.243345496247851,0.6379079989391249,0.3953870088221734,54,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None}",RF,T_C,0.0,93.5147343849445,64.63313008130082,0.7355752081228567,0.0,54,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",RF,P_kbar,1.1559903713479123,7.615166209937379,4.179552966417252,0.43623579271790813,0.15180106900876406,54,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': None}",ERT,T_C,0.0,95.33020688529854,64.47433552220137,0.7252085897208274,0.0,54,opx_liq,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,1.1499412059164213,8.707038936397856,4.280724442120669,0.26297927707209345,0.13207029557538164,54,opx_liq,pwlr
"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,T_C,10.052050444033256,96.01419532664526,64.14132467130335,0.721251220186617,0.10469337799307342,54,opx_liq,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,1.231136113581509,6.358774496879385,4.26616680414853,0.6069158128480525,0.1936121675938812,54,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,T_C,26.602316968974034,97.3066571179432,66.14048219990329,0.7136961501195849,0.2733864029131117,54,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.7798340592441562,7.242461781053979,4.74461170151287,0.4900693104759245,0.24574987249503177,54,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,4.424309588868107,68.56573404781346,51.34939600521555,0.79312495268103,0.06452654011962987,55,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': None}",RF,P_kbar,1.1386549049208867,6.093383900896893,4.063963604806341,0.640277307850921,0.18686741610901728,55,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",ERT,T_C,18.212681538328233,63.326827835971926,46.59045070922509,0.8235306367452708,0.28759819748910226,55,opx_liq,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",ERT,P_kbar,2.3482580355068596,6.728722925242101,5.107667461477045,0.5613521105918906,0.3489901518604095,55,opx_liq,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",XGB,T_C,0.6420586932430933,70.73254161626976,55.614812742920826,0.779843060967857,0.009077274456307792,55,opx_liq,raw
"{'subsample': 0.9, 'reg_lambda': 10, 'reg_alpha': 0, 'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.5515591642629392,5.679054161159423,4.339307538256683,0.6875339952046295,0.09712165945435076,55,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': 3, 'learning_rate': 0.01, 'l2_regularization': 1.0}",GB,T_C,48.57677998898421,69.0848433927295,53.33411176529098,0.7899806037399745,0.7031467048834106,55,opx_liq,raw
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.6096197179946696,5.741445518029139,4.2533500952957155,0.6806306388894519,0.2803509522018773,55,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",RF,T_C,17.216545139465154,59.937189317118346,45.740813661646996,0.8419164800400525,0.28724311793092416,55,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,P_kbar,0.16688566961668153,4.771761608361711,2.709842696672196,0.7793986170104501,0.0349735974496803,55,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",ERT,T_C,22.612830407838544,66.91534539718742,50.150253399008896,0.8029641286427196,0.3379319089457917,55,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,1.377664908050338,6.91241915564253,4.749652177762266,0.5370747354015535,0.19930286011746925,55,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",XGB,T_C,0.5797339639197772,64.80571577240862,49.244058666515535,0.8151921246177394,0.00894572271920808,55,opx_liq,alr
"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,0.29222302743706724,5.452086822732352,4.180976116364645,0.7120107479998264,0.05359838112237134,55,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,T_C,26.906212908147797,64.0443906467347,46.81757156198316,0.8195087940829187,0.42011818109974647,55,opx_liq,alr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 5, 'learning_rate': 0.05, 'l2_regularization': 1.0}",GB,P_kbar,2.634226007647039,4.929298929584864,3.5833591247552445,0.7645920824539135,0.5344017567765743,55,opx_liq,alr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None}",RF,T_C,0.0,64.26209627547324,47.323059790274705,0.8182796236000894,0.0,55,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",RF,P_kbar,0.9592033334335269,7.702528858146975,5.289247782626664,0.4251991236225715,0.12453096263559939,55,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': None}",ERT,T_C,0.0,64.44406747365038,46.3684787150796,0.8172490100423967,0.0,55,opx_liq,pwlr
"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.33, 'max_depth': None}",ERT,P_kbar,0.9005968307484252,7.947136193145737,5.500495337530858,0.3881118185935012,0.11332344241503925,55,opx_liq,pwlr
"{'subsample': 0.9, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",XGB,T_C,10.889647698540394,64.94345300680828,47.077673056002794,0.8144057132300268,0.16767891441495708,55,opx_liq,pwlr
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 1, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",XGB,P_kbar,1.155452689575007,5.837392188908735,4.351957820159136,0.6698673343000869,0.1979398766062713,55,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,T_C,29.988103007837893,68.39275707271531,52.67799857913418,0.7941674407942892,0.4384689884040569,55,opx_liq,pwlr
"{'min_samples_leaf': 10, 'max_leaf_nodes': 15, 'max_iter': 500, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0.0}",GB,P_kbar,1.8347222747190168,6.397695734122692,4.484108204771832,0.6034500340359481,0.286778607637334,55,opx_liq,pwlr
"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.66, 'max_depth': 10}",RF,T_C,2.2960044905475856,87.24586397322962,54.82818423857806,0.5720728507538985,0.026316485229054387,56,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': None}",RF,P_kbar,1.0472192174762784,4.607631791025419,3.1906618873867187,0.47059647777351765,0.22727927598642209,56,opx_liq,raw
"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.66, 'max_depth': 20}",ERT,T_C,17.147276159849255,88.9712393274993,56.16786033049154,0.5549801065552262,0.19272830511813901,56,opx_liq,raw
"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",ERT,P_kbar,2.287667907821102,6.689061931844695,5.290597580772206,-0.11573672458594153,0.34200130468671175,56,opx_liq,raw
"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 10, 'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",XGB,T_C,0.6510306309055606,88.89130010759087,58.67539251547202,0.555779433659549,0.007323895928145682,56,opx_liq,raw
