pipeline,model,target,track,feature_set,mean,std,min,max,count
cpx,TabPFN,P_kbar,cpx_liq,raw,7.415446356900293,0.13189117676764114,7.183252980843083,7.6574828594867785,20
cpx,TabPFN,P_kbar,cpx_only,raw,13.418626303101234,0.41830358220333613,12.572094548226088,14.185041893157509,20
cpx,TabPFN,T_C,cpx_liq,raw,69.95957664964553,0.9815465842267168,68.37893953612098,71.83723285559766,20
cpx,TabPFN,T_C,cpx_only,raw,131.39538168396064,2.3460594599431146,128.0473036863498,136.53575926274075,20
opx,TabPFN,P_kbar,opx_liq,raw,5.478433222865784,0.1324916880809362,5.286354038108626,5.759622908802818,20
opx,TabPFN,P_kbar,opx_only,raw,12.515637938682627,0.11385162362191611,12.344270568931739,12.700834147710331,20
opx,TabPFN,T_C,opx_liq,raw,84.88485420309352,1.1235791422173944,83.31060754692348,87.24548956341437,20
opx,TabPFN,T_C,opx_only,raw,150.16557811887384,1.3661380274144506,147.9604956885968,152.86066706060998,20
