track,target,v10_best_model,v10_best_fs,v10_best_rmse,v10_best_std,tabpfn_rmse,tabpfn_std,external_best_rmse,external_best_method,external_best_family,verdict
cpx_liq,P_kbar,LightGBM,pwlr,6.545968996153412,0.0502244766506223,7.513427279555941,0.1287131753783942,,,,v10_wins
cpx_liq,T_C,ERT,pwlr,72.47571867909348,0.2086548516552918,70.0638316853421,1.0434243289105252,,,,tabpfn_wins
cpx_only,P_kbar,MLP,alr,13.663503031715866,0.283172686692653,13.414022946724216,0.5804442388672593,,,,competitive
cpx_only,T_C,ERT,pwlr,127.0219367725089,0.3045535369661677,130.5533693965377,2.9609500871290284,,,,v10_wins
opx_liq,P_kbar,MLP,raw,4.404284713402804,0.4603454305344115,5.464871134530855,0.135952254562059,,,,v10_wins
opx_liq,T_C,ElasticNet,raw,77.06189003628756,0.0,84.5455726340318,0.8425137404434996,,,,v10_wins
opx_only,P_kbar,RF,pwlr,10.34735487584552,0.0428612996817353,12.524387628885654,0.1552427761724247,,,,v10_wins
opx_only,T_C,LightGBM,alr,146.6274772463645,0.5877074458934813,150.6484439476719,1.5141215581936556,,,,v10_wins
