pipeline,track,target,feature_set,model,seed,winner,form,regime,n,pre_rmse,pre_lo,pre_hi,post_rmse,post_lo,post_hi,delta_rmse,delta_lo,delta_hi
cpx,cpx_only,T_C,pwlr,ERT,53,none,B,lithospheric_mantle,213,138.99179248406114,109.59605918061521,166.29409797738387,138.46704160213378,110.85138616445926,163.50084853659544,0.5247508819273605,-4.17668240229177,4.608638786931159
cpx,cpx_only,T_C,pwlr,ERT,53,none,B,deeper_mantle,142,188.72715113160018,161.24219770609662,214.91006233047824,213.36949278395463,186.58875582114308,237.91117665415362,-24.642341652354446,-30.94014763797119,-18.257309165194034
cpx,cpx_only,T_C,pwlr,ERT,53,none,B,ALL,784,126.90416646959197,115.29207924444971,138.87946651958885,133.2936238097808,121.94518730244265,145.10419959995647,-6.389457340188827,-8.848445791371741,-3.88410204280757
cpx,cpx_only,T_C,pwlr,ERT,54,none,A,shallow_crustal,236,89.58117177926832,78.83209939805792,100.49244907483771,91.48640963314146,80.16446097682652,102.80609419491861,-1.905237853873146,-4.908754616701209,1.123736519095809
cpx,cpx_only,T_C,pwlr,ERT,54,none,A,deep_crustal_MASH,193,91.03902738932814,75.35575308764258,111.63344032307798,91.94596587471715,75.70834053943959,113.24291057124255,-0.9069384853890057,-2.601522715541111,1.065213949808424
cpx,cpx_only,T_C,pwlr,ERT,54,none,A,lithospheric_mantle,213,137.99591421967003,109.34727988785,165.04138149559338,167.1338103222917,148.04725074126486,185.88455463185053,-29.13789610262168,-44.730262043538126,-16.154925603135087
cpx,cpx_only,T_C,pwlr,ERT,54,none,A,deeper_mantle,142,188.69806456720346,161.29514477697327,215.29142488367626,193.70343925452312,168.56974867031806,217.92633616406508,-5.005374687319659,-24.70472886480726,13.087617324031847
cpx,cpx_only,T_C,pwlr,ERT,54,none,A,ALL,784,126.80218109110912,115.35532393929448,138.75806737395345,137.7884883267291,127.5448946155588,148.73063202649257,-10.986307235619975,-17.593688198982733,-4.7656667491979166
cpx,cpx_only,T_C,pwlr,ERT,54,none,B,shallow_crustal,236,89.58117177926832,78.83209939805792,100.49244907483771,88.2833871057632,77.50764049460808,99.22324833636567,1.2977846735051202,0.591467949250584,2.129053319829291
cpx,cpx_only,T_C,pwlr,ERT,54,none,B,deep_crustal_MASH,193,91.03902738932814,75.35575308764258,111.63344032307798,88.3554344032862,71.69758644184927,109.69906684505598,2.683592986041944,1.5462298449733667,4.226537582298096
cpx,cpx_only,T_C,pwlr,ERT,54,none,B,lithospheric_mantle,213,137.99591421967003,109.34727988785,165.04138149559338,138.0468010237389,110.74338717551306,162.78577314089978,-0.05088680406888102,-4.888088131341001,4.117213868685425
cpx,cpx_only,T_C,pwlr,ERT,54,none,B,deeper_mantle,142,188.69806456720346,161.29514477697327,215.29142488367626,215.4967886053525,189.23364322705135,240.04880634348544,-26.798724038149032,-33.57049616317631,-19.95438633277034
cpx,cpx_only,T_C,pwlr,ERT,54,none,B,ALL,784,126.80218109110912,115.35532393929448,138.75806737395345,133.62826455312953,122.46887949159293,145.32711257627824,-6.8260834620204065,-9.426427850932566,-4.254492394680428
cpx,cpx_only,T_C,pwlr,ERT,55,none,A,shallow_crustal,236,89.50818208945702,78.58227419969879,100.57570889231862,90.1781137566377,78.7191223545283,101.65097889401737,-0.669931667180677,-3.4687940430856705,2.1528601513340133
cpx,cpx_only,T_C,pwlr,ERT,55,none,A,deep_crustal_MASH,193,90.94801362965295,74.81774534096544,112.01536485167955,92.31168803807485,75.62011111498427,113.74349089468252,-1.3636744084219004,-3.276670234687916,0.7831796337645873
cpx,cpx_only,T_C,pwlr,ERT,55,none,A,lithospheric_mantle,213,139.43865378018987,109.64845057661523,167.0732423270233,166.99301540381208,147.4493361617226,185.99081340624303,-27.554361623622214,-43.508435881794114,-14.549129228041654
cpx,cpx_only,T_C,pwlr,ERT,55,none,A,deeper_mantle,142,188.30715065321536,160.77047748992845,215.05870705939654,195.27943314813444,169.40448943099932,219.91570324478366,-6.972282494919085,-27.556539026572924,12.558735115102822
cpx,cpx_only,T_C,pwlr,ERT,55,none,A,ALL,784,127.0937973280556,115.36978440297908,139.15985473118306,137.94551840928344,127.34312106293592,149.26667738859095,-10.851721081227836,-17.76607455643161,-4.332700603131802
cpx,cpx_only,T_C,pwlr,ERT,55,none,B,shallow_crustal,236,89.50818208945702,78.58227419969879,100.57570889231862,90.15419246609562,79.06118373439801,101.56554740215319,-0.6460103766385998,-1.5063845834622185,0.29506647008803966
cpx,cpx_only,T_C,pwlr,ERT,55,none,B,deep_crustal_MASH,193,90.94801362965295,74.81774534096544,112.01536485167955,89.2072604461172,72.32220962969964,110.76332561638368,1.7407531835357446,0.6192463597488483,3.2365185611649436
cpx,cpx_only,T_C,pwlr,ERT,55,none,B,lithospheric_mantle,213,139.43865378018987,109.64845057661523,167.0732423270233,139.4334366440061,111.43911693698057,164.86460709111103,0.0052171361837736185,-4.802539342870552,4.159633909438712
cpx,cpx_only,T_C,pwlr,ERT,55,none,B,deeper_mantle,142,188.30715065321536,160.77047748992845,215.05870705939654,213.47323491033248,187.3447533680834,238.43533635012975,-25.16608425711712,-31.671694106673932,-18.550099484612474
cpx,cpx_only,T_C,pwlr,ERT,55,none,B,ALL,784,127.0937973280556,115.36978440297908,139.15985473118306,133.94605830331696,122.62980168396632,145.68317145675204,-6.852260975261359,-9.354118973693993,-4.336668309070171
cpx,cpx_only,T_C,pwlr,ERT,56,none,A,shallow_crustal,236,89.71199448863034,79.06671573748892,100.55092144848209,88.31632679257689,77.11750988037933,99.44060500759836,1.3956676960534509,-1.0269128597402133,3.876049921002084
cpx,cpx_only,T_C,pwlr,ERT,56,none,A,deep_crustal_MASH,193,91.07719230106234,75.19316103807337,112.06504450716652,92.06851625532431,75.64039841884836,113.34702332992762,-0.9913239542619721,-2.547808209109313,0.7841071351280298
cpx,cpx_only,T_C,pwlr,ERT,56,none,A,lithospheric_mantle,213,138.9319092243189,109.60680833239277,166.32969177133288,168.2728578585076,149.0536600044853,187.10293894429856,-29.340948634188692,-45.1533187401484,-16.54542432569406
cpx,cpx_only,T_C,pwlr,ERT,56,none,A,deeper_mantle,142,188.75579419988168,161.28088556505963,214.9730983069049,193.65886674594833,168.7994311382957,217.94969119728535,-4.903072546066653,-23.969305930602662,13.083933642811878
cpx,cpx_only,T_C,pwlr,ERT,56,none,A,ALL,784,127.12959023078155,115.62623710963231,139.19147637045015,137.55111209641464,127.29912500721036,148.46901983723902,-10.421521865633096,-17.038542612866266,-4.159078666680602
cpx,cpx_only,T_C,pwlr,ERT,56,none,B,shallow_crustal,236,89.71199448863034,79.06671573748892,100.55092144848209,88.3358792855907,77.72976813749433,99.25323592234946,1.3761152030396318,0.6769819096862104,2.222798980414856
cpx,cpx_only,T_C,pwlr,ERT,56,none,B,deep_crustal_MASH,193,91.07719230106234,75.19316103807337,112.06504450716652,88.68353334120249,72.05040407727195,110.35394509408381,2.393658959859849,1.3417909644746946,3.8054767613058105
cpx,cpx_only,T_C,pwlr,ERT,56,none,B,lithospheric_mantle,213,138.9319092243189,109.60680833239277,166.32969177133288,137.97675320097824,110.07856027816436,163.33941273443472,0.9551560233406633,-3.277502107823758,4.561159762102652
cpx,cpx_only,T_C,pwlr,ERT,56,none,B,deeper_mantle,142,188.75579419988168,161.28088556505963,214.9730983069049,210.93096704486734,184.43181937457072,235.61097849603166,-22.175172844985667,-28.068999653867838,-16.15913364684448
cpx,cpx_only,T_C,pwlr,ERT,56,none,B,ALL,784,127.12959023078155,115.62623710963231,139.19147637045015,132.34691564877883,121.043176019213,144.05724973499687,-5.217325417997287,-7.462088737138469,-2.915074226548326
cpx,cpx_only,T_C,pwlr,ERT,57,none,A,shallow_crustal,236,90.00004315651178,79.2161408046979,100.9007451585978,91.74154798354442,80.3278572037595,103.01637937097234,-1.7415048270326423,-4.731111710696414,1.2378715754893084
cpx,cpx_only,T_C,pwlr,ERT,57,none,A,deep_crustal_MASH,193,90.52959077531264,74.70400602171011,111.53696441941548,91.96027764505818,75.44252159843933,113.19380642972047,-1.4306868697455428,-3.2810919746071976,0.6906331401348065
cpx,cpx_only,T_C,pwlr,ERT,57,none,A,lithospheric_mantle,213,140.34518761659982,109.86570776745974,168.34033871870759,169.78879767083694,150.20894037704852,188.8489657382052,-29.443610054237126,-45.80992023091021,-15.901571471377029
