track,target,feature_set,model,mean,std,min,max,count
opx_liq,P_kbar,alr,CatBoost,8.024341359305897,0.1018130261964781,7.7721768884875555,8.203660506649115,20
opx_liq,P_kbar,alr,ERT,9.338112294542572,0.034795260134016764,9.280009283637517,9.405376844630364,20
opx_liq,P_kbar,alr,ElasticNet,8.623591207914755,0.005386023332823896,8.610486635467701,8.631463312361536,20
opx_liq,P_kbar,alr,GB,7.814656983677916,0.09307141888854227,7.63738306125996,7.993972884404546,20
opx_liq,P_kbar,alr,LightGBM,8.701064264089442,0.16051823466592371,8.236623563113044,8.959132459064998,20
opx_liq,P_kbar,alr,MLP,7.236275039444894,1.7068404006170494,4.639680311890777,10.824476435425028,20
opx_liq,P_kbar,alr,RF,9.715326151194864,0.1034824645804308,9.565677563283788,9.958849897668866,20
opx_liq,P_kbar,alr,XGB,8.777246326437124,0.12648730083662474,8.530139716516459,9.032071624537071,20
opx_liq,P_kbar,pwlr,CatBoost,5.65024849460154,0.24956946815837736,5.230625718389011,6.051163738957235,20
opx_liq,P_kbar,pwlr,ERT,6.604429546208552,0.13505578221025227,6.409538665509552,6.867910902266126,20
opx_liq,P_kbar,pwlr,ElasticNet,6.079980164269027,0.03138725005748723,6.018539209502858,6.153519710498004,20
opx_liq,P_kbar,pwlr,GB,5.757502775582415,0.09658942919992551,5.583042774712864,5.908137587427063,20
opx_liq,P_kbar,pwlr,LightGBM,6.189460734247591,0.41238556513332186,5.379941166094249,6.9451795738319015,20
opx_liq,P_kbar,pwlr,MLP,5.792279354305764,0.5354743414771019,5.038819850941247,7.29983452696696,20
opx_liq,P_kbar,pwlr,RF,6.18791994485253,0.10924299123270864,6.00080780195226,6.411811630035483,20
opx_liq,P_kbar,pwlr,XGB,5.540391957193679,0.09428307623666814,5.366110234626461,5.641791978793676,20
opx_liq,P_kbar,raw,CatBoost,5.403115592597139,0.1604060168480663,5.05630508647369,5.736533876322304,20
opx_liq,P_kbar,raw,ERT,6.050279081090875,0.062342949347294625,5.963711936993616,6.160993715157088,20
opx_liq,P_kbar,raw,ElasticNet,5.914635002895131,0.018365412508460435,5.880230020251793,5.942954181174551,20
opx_liq,P_kbar,raw,GB,5.092747150552763,0.1369628325828641,4.853013658102698,5.373068633464318,20
opx_liq,P_kbar,raw,LightGBM,5.064756736099342,0.1421838492354127,4.782007091403716,5.316155791545166,20
opx_liq,P_kbar,raw,MLP,5.838856466992498,0.5406219457804531,4.8503663659683856,7.174888416278062,20
opx_liq,P_kbar,raw,RF,5.759539339377531,0.06889996136073206,5.661223174724329,5.869936388683932,20
opx_liq,P_kbar,raw,XGB,4.7618673440269115,0.07503590237045367,4.623191552468639,4.892725703265549,20
opx_liq,T_C,alr,CatBoost,140.66366419096795,1.2724546054434325,138.5684514671571,143.0430553328582,20
opx_liq,T_C,alr,ERT,157.0249358543784,1.231656013303168,154.68738916880224,159.53764900446973,20
opx_liq,T_C,alr,ElasticNet,93.0691403040189,0.07443118441663289,92.9193009914754,93.20126835773102,20
opx_liq,T_C,alr,GB,151.58005139778993,1.5955251989953065,149.32477250988836,154.3194257754878,20
opx_liq,T_C,alr,LightGBM,155.97164548361138,2.553914874398868,151.47391721209533,160.64562025202787,20
opx_liq,T_C,alr,MLP,123.36811402232574,19.626554080698607,94.05446774305524,148.25562818581818,20
opx_liq,T_C,alr,RF,160.43648445828092,2.282992259705121,155.29741170774457,163.66491456246135,20
opx_liq,T_C,alr,XGB,161.10460760035286,1.8472615341753231,156.51187393860354,164.44232515719932,20
opx_liq,T_C,pwlr,CatBoost,91.74554984459539,0.7829340533974112,90.27044974005304,92.91844008559198,20
opx_liq,T_C,pwlr,ERT,88.35694327117982,0.6207509644538528,87.17533581413824,90.10359215144426,20
opx_liq,T_C,pwlr,ElasticNet,81.3619751650808,0.536176604299808,80.5354133163687,82.49257828812948,20
opx_liq,T_C,pwlr,GB,94.71318863141016,1.3189894367070922,92.10452365851964,96.3888983859854,20
opx_liq,T_C,pwlr,LightGBM,93.79286557486962,1.19390971308268,91.94016338400212,96.85358821085674,20
opx_liq,T_C,pwlr,MLP,159.1713382518007,26.52343092443714,113.00208279872598,212.7240146976452,20
opx_liq,T_C,pwlr,RF,92.16986737393448,0.8930976669931427,91.4621432089046,94.32184127421112,20
opx_liq,T_C,pwlr,XGB,92.62611969004162,1.5979086340234891,89.24404969031742,95.41686497740088,20
opx_liq,T_C,raw,CatBoost,90.21270836369006,0.8535008499472237,88.97550231642809,91.7913924231464,20
opx_liq,T_C,raw,ERT,92.66521273501478,0.3663746404947074,92.07158986924104,93.35196759522684,20
opx_liq,T_C,raw,ElasticNet,77.19010050638107,0.10710060025079814,77.02025989102903,77.41575783671563,20
opx_liq,T_C,raw,GB,89.9282522656804,0.8691101327189503,88.45739896113497,91.71822763753012,20
opx_liq,T_C,raw,LightGBM,91.0754151811806,1.1134509494109441,88.87269000479478,93.79425285975222,20
opx_liq,T_C,raw,MLP,106.1091429585717,5.502863976708071,100.62418648548328,121.8029317038992,20
opx_liq,T_C,raw,RF,91.88180882974822,0.9791679376937955,90.3166083502099,93.88446316599853,20
opx_liq,T_C,raw,XGB,89.65321321132917,0.8709447061928458,88.04746231524294,91.42398396319022,20
opx_only,P_kbar,alr,CatBoost,14.253247318602396,0.2916028716483201,13.689054836664685,14.624211788929715,20
opx_only,P_kbar,alr,ERT,13.02520422268681,0.09626296583411659,12.833288300578248,13.245443571543415,20
opx_only,P_kbar,alr,ElasticNet,13.36291695173353,0.0014775911658768692,13.36121330806738,13.365910792020316,20
opx_only,P_kbar,alr,GB,13.499137624448192,0.19841556146767886,13.159379212484463,13.819964501011436,20
opx_only,P_kbar,alr,LightGBM,13.945601836417932,0.18455941980769322,13.636340342140375,14.318136038965934,20
opx_only,P_kbar,alr,MLP,12.820654448646499,0.9558797128325077,11.291670097486566,14.904804655668974,20
opx_only,P_kbar,alr,RF,13.989245754251906,0.12242925671265356,13.752128268829152,14.207432922126342,20
opx_only,P_kbar,alr,XGB,13.49496842952776,0.10601484852273295,13.22574863527696,13.68602824053444,20
opx_only,P_kbar,pwlr,CatBoost,11.734051592545596,0.2404247995899333,11.31942017774776,12.21115554809442,20
opx_only,P_kbar,pwlr,ERT,11.122215613205586,0.10813473275756802,10.911780703449525,11.366124497358486,20
opx_only,P_kbar,pwlr,ElasticNet,13.323964110645369,0.0021466933461864283,13.320527022814662,13.328609382694806,20
opx_only,P_kbar,pwlr,GB,12.499503752459017,0.2917493885661899,11.737246684765552,12.92347907083087,20
opx_only,P_kbar,pwlr,LightGBM,13.041487035550418,0.42741998640079265,12.08154815850085,13.835688142487085,20
opx_only,P_kbar,pwlr,MLP,13.084127331096417,0.902670665201178,11.280939894751167,14.429421131758708,20
opx_only,P_kbar,pwlr,RF,12.233842325231144,0.21490211518883845,11.753460317334318,12.65145202909439,20
opx_only,P_kbar,pwlr,XGB,12.421329887142075,0.544135003716707,11.293376172191314,13.20238774708899,20
opx_only,P_kbar,raw,CatBoost,12.285397643794953,0.1580651999124938,11.999031660772957,12.49706733714161,20
opx_only,P_kbar,raw,ERT,12.250879025102659,0.04941312945789535,12.17371504276203,12.382556419670951,20
opx_only,P_kbar,raw,ElasticNet,13.470038671850736,0.011179007152253461,13.452468391188848,13.492795505012602,20
opx_only,P_kbar,raw,GB,12.97713847399648,0.2959088114188635,12.400417978831618,13.405382551664104,20
opx_only,P_kbar,raw,LightGBM,13.00872404045102,0.15454659605353158,12.614097914722416,13.194765495862937,20
opx_only,P_kbar,raw,MLP,14.79963108552029,0.6635354574474089,13.699734286925654,16.182710598268105,20
opx_only,P_kbar,raw,RF,13.009901970104613,0.09092248889813319,12.84456269199573,13.15962366291188,20
opx_only,P_kbar,raw,XGB,12.586168695494369,0.15099554647811503,12.30653553760145,12.882166136090405,20
opx_only,T_C,alr,CatBoost,177.37971989720035,2.310380860764285,172.957295870926,181.41293378460267,20
opx_only,T_C,alr,ERT,207.55996995345987,0.9533590622416067,205.83262128082805,209.0058794544733,20
opx_only,T_C,alr,ElasticNet,173.3149487878849,0.01278753207459606,173.29561626241988,173.34552607508869,20
opx_only,T_C,alr,GB,196.67777525561797,1.534623961688145,191.9340385989903,199.02968037336896,20
opx_only,T_C,alr,LightGBM,194.9938701590587,1.3271294547732735,192.6401921106051,197.7858521942272,20
opx_only,T_C,alr,MLP,174.52441495266405,13.105799201081231,151.55691607277984,204.04753116209577,20
opx_only,T_C,alr,RF,192.37839999718202,0.7037384916747362,191.20759718848427,193.41388208005023,20
opx_only,T_C,alr,XGB,196.66138500479857,1.3442975638948798,194.200868194538,199.0755565155192,20
opx_only,T_C,pwlr,CatBoost,160.60992436788393,3.218875286094429,154.52949794901534,167.16026956546307,20
opx_only,T_C,pwlr,ERT,168.62651274897638,0.8204259727687621,166.83164284362377,170.0279400544641,20
