pipeline,track,target,winner_family,winner_feature_set,putirka_equation,n_total,ml_n,ml_rmse,ml_mae,ml_r2,ml_bias,ml_slope,ml_intercept,putirka_n,putirka_rmse,putirka_mae,putirka_r2,putirka_bias,putirka_slope,putirka_intercept
opx,opx_liq,T_C,ElasticNet,raw,Putirka 28a,174,174,77.06189003628756,51.405851761457505,0.6913757651788929,-2.207134323770056,0.6977162682288509,388.6164145461321,30,870.9713179210007,588.9306153184091,-95.25296879741443,-574.2966424516605,-3.4429082319200552,5160.01691554649
opx,opx_liq,P_kbar,MLP,raw,Putirka 29a,174,174,3.8156075924116495,2.5449379630668454,0.8432874421372423,-0.6001351256330935,0.8657737163886986,0.9734375882107914,27,1988.46302340327,1247.6296899683553,-153647.20617092217,1245.7689089629316,10.518936223093046,1111.7785999062492
opx,opx_only,T_C,LightGBM,alr,— no equation —,190,190,147.98216692463086,107.6868130880061,0.2909471074020734,29.867114076087468,0.38014011297136824,773.9316084533588,0,,,,,,
opx,opx_only,P_kbar,RF,pwlr,Putirka 29c,190,190,10.327722797494394,5.940081608831289,0.4502635238595001,1.4621868787035717,0.5218400291376722,8.240296769225568,140,13.29756715188039,6.621779051983916,0.1321040859815985,-5.574134144426092,0.3125766471714551,4.250793851186102
