pipeline,track,target,feature_set,family,feature_name,importance_mean,importance_std,rank
opx,opx_only,T_C,alr,GB,En_frac,-1.1771480002707335,0.697270453245501,13
opx,opx_only,T_C,alr,GB,Fs_frac,-0.7478213564007816,0.8478383646822384,11
opx,opx_only,T_C,alr,GB,Wo_frac,0.04258754411687562,0.48268759451711146,8
opx,opx_only,T_C,alr,GB,MgTs,-1.571627543143083,0.6394456624351296,15
opx,opx_only,T_C,alr,CatBoost,alr_TiO2,7.307268954308732,2.3557089387901184,3
opx,opx_only,T_C,alr,CatBoost,alr_Al2O3,-2.360974331215574,0.7226289112137817,12
opx,opx_only,T_C,alr,CatBoost,alr_Cr2O3,14.606701766702992,4.180477260782722,1
opx,opx_only,T_C,alr,CatBoost,alr_FeO_total,-3.032878310368268,0.7875270835473017,13
opx,opx_only,T_C,alr,CatBoost,alr_MnO,1.6643182316835663,1.989815327305409,4
opx,opx_only,T_C,alr,CatBoost,alr_MgO,-0.25049173359995647,0.9689483581295467,8
opx,opx_only,T_C,alr,CatBoost,alr_CaO,0.4805975901117378,1.3428516535207313,5
opx,opx_only,T_C,alr,CatBoost,alr_Na2O,13.327334413258473,1.7975331561796748,2
opx,opx_only,T_C,alr,CatBoost,Mg_num,-1.3967690070713872,0.4987523038090984,10
opx,opx_only,T_C,alr,CatBoost,Al_IV,0.1357388374247961,0.8152018001990834,7
opx,opx_only,T_C,alr,CatBoost,Al_VI,-1.4325894939319497,0.8260836396440723,11
opx,opx_only,T_C,alr,CatBoost,En_frac,-3.7576774903346846,0.9152506833126947,15
opx,opx_only,T_C,alr,CatBoost,Fs_frac,-1.0267922036197035,0.5482936160823966,9
opx,opx_only,T_C,alr,CatBoost,Wo_frac,0.4048180838527699,1.060866928082306,6
opx,opx_only,T_C,alr,CatBoost,MgTs,-3.1874244870217354,1.1626746172604607,14
opx,opx_only,T_C,alr,LightGBM,alr_TiO2,11.924109252978507,2.888675133461282,3
opx,opx_only,T_C,alr,LightGBM,alr_Al2O3,-1.0998010879601168,0.5940266039425868,12
opx,opx_only,T_C,alr,LightGBM,alr_Cr2O3,12.24175682480389,4.454963858690426,2
opx,opx_only,T_C,alr,LightGBM,alr_FeO_total,0.5320892976823715,1.079707214079813,6
opx,opx_only,T_C,alr,LightGBM,alr_MnO,0.759302268620732,1.844321638864508,4
opx,opx_only,T_C,alr,LightGBM,alr_MgO,0.6783068253690174,0.9173892595017962,5
opx,opx_only,T_C,alr,LightGBM,alr_CaO,-0.06113497187120061,1.1473321219235417,7
opx,opx_only,T_C,alr,LightGBM,alr_Na2O,18.204572099462375,2.213039633603153,1
opx,opx_only,T_C,alr,LightGBM,Mg_num,-0.4262005157827858,0.24386992804403526,10
opx,opx_only,T_C,alr,LightGBM,Al_IV,-0.28722865776170464,0.5405849176441087,8
opx,opx_only,T_C,alr,LightGBM,Al_VI,-1.306636693024167,0.5008656086716541,13
opx,opx_only,T_C,alr,LightGBM,En_frac,-1.7408749786430078,0.9069094635259733,14
opx,opx_only,T_C,alr,LightGBM,Fs_frac,-0.7951567581802521,0.45755431558416015,11
opx,opx_only,T_C,alr,LightGBM,Wo_frac,-0.39769104291493707,0.6927731718070822,9
opx,opx_only,T_C,alr,LightGBM,MgTs,-1.9281394299671148,0.8169091732678936,15
opx,opx_only,T_C,raw,ElasticNet,raw_SiO2,0.0,0.0,10
opx,opx_only,T_C,raw,ElasticNet,raw_TiO2,0.0,0.0,11
opx,opx_only,T_C,raw,ElasticNet,raw_Al2O3,0.0,0.0,8
opx,opx_only,T_C,raw,ElasticNet,raw_Cr2O3,10.029491241359462,1.8192453793155148,2
opx,opx_only,T_C,raw,ElasticNet,raw_FeO_total,1.9813542074271495,1.6201009979989123,4
opx,opx_only,T_C,raw,ElasticNet,raw_MnO,4.152036602766816,1.0957431986937294,3
opx,opx_only,T_C,raw,ElasticNet,raw_MgO,0.0,0.0,9
opx,opx_only,T_C,raw,ElasticNet,raw_CaO,0.02561313506345897,0.04194498165755856,7
opx,opx_only,T_C,raw,ElasticNet,raw_Na2O,14.947516102381778,2.149203531869372,1
opx,opx_only,T_C,raw,ElasticNet,Mg_num,-0.01704193431940837,0.7078962977229575,16
opx,opx_only,T_C,raw,ElasticNet,Al_IV,0.0,0.0,12
opx,opx_only,T_C,raw,ElasticNet,Al_VI,0.0,0.0,14
opx,opx_only,T_C,raw,ElasticNet,En_frac,0.0,0.0,13
opx,opx_only,T_C,raw,ElasticNet,Fs_frac,0.2181033217540687,0.9083244179937343,5
opx,opx_only,T_C,raw,ElasticNet,Wo_frac,0.2155064748432892,0.2185253153973234,6
opx,opx_only,T_C,raw,ElasticNet,MgTs,0.0,0.0,15
opx,opx_only,T_C,raw,MLP,raw_SiO2,10.47094600930473,3.5643152765959294,6
opx,opx_only,T_C,raw,MLP,raw_TiO2,1.994923286633626,0.7829005358623072,10
opx,opx_only,T_C,raw,MLP,raw_Al2O3,0.6753682896819043,0.8720782545568195,12
opx,opx_only,T_C,raw,MLP,raw_Cr2O3,20.084274972526934,4.199085937129524,4
opx,opx_only,T_C,raw,MLP,raw_FeO_total,36.88654324108079,4.418743301414476,2
opx,opx_only,T_C,raw,MLP,raw_MnO,2.71547175345043,1.2682187988420697,9
opx,opx_only,T_C,raw,MLP,raw_MgO,5.880432959826787,1.1533801965350718,8
opx,opx_only,T_C,raw,MLP,raw_CaO,7.367884529284109,2.368138093699255,7
opx,opx_only,T_C,raw,MLP,raw_Na2O,14.896715408403741,2.4764089067089805,5
opx,opx_only,T_C,raw,MLP,Mg_num,-0.8921395896757247,2.199217965690457,13
opx,opx_only,T_C,raw,MLP,Al_IV,1.7491148956217273,1.4712433139001404,11
opx,opx_only,T_C,raw,MLP,Al_VI,36.732534381769646,4.4533381802146135,3
opx,opx_only,T_C,raw,MLP,En_frac,-1.3857999209505223,2.0124299765713816,14
opx,opx_only,T_C,raw,MLP,Fs_frac,-2.3810814476552777,1.6548740657772765,15
opx,opx_only,T_C,raw,MLP,Wo_frac,-2.970042593878759,0.8265147416966917,16
opx,opx_only,T_C,raw,MLP,MgTs,64.44195278595413,5.899347416894371,1
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_TiO2,0.3779909295861552,0.04840955202655502,2
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_Al2O3,0.08246001649232629,0.05668407003313143,6
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_Cr2O3,-0.004059040181300588,0.010683118786095062,30
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_FeO_total,0.054917346899079525,0.031383679860832105,11
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_MnO,0.07606129001537427,0.03999756910396233,7
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_MgO,0.05878293385215905,0.01608160812735958,10
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_CaO,0.021273776744688354,0.007707545700601574,19
opx,opx_only,P_kbar,pwlr,RF,pwlr_SiO2_Na2O,-0.01468969246155405,0.03436074412559709,31
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_Al2O3,0.10515903425127685,0.02057242985781321,5
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_Cr2O3,0.012632968976241976,0.016641084122936068,23
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_FeO_total,-0.09060867972769851,0.02644124835900756,42
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_MnO,-0.03257267479496599,0.022899854201951682,35
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_MgO,0.2753861513561833,0.055422955957595284,4
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_CaO,-0.03403029017410812,0.029187303145220524,36
opx,opx_only,P_kbar,pwlr,RF,pwlr_TiO2_Na2O,-0.2509096530806296,0.05186510799756659,43
opx,opx_only,P_kbar,pwlr,RF,pwlr_Al2O3_Cr2O3,0.03476431206544177,0.022047584941915787,15
opx,opx_only,P_kbar,pwlr,RF,pwlr_Al2O3_FeO_total,1.0218346949008315,0.26589433084466796,1
opx,opx_only,P_kbar,pwlr,RF,pwlr_Al2O3_MnO,0.060075475735134984,0.025718596637670253,9
opx,opx_only,P_kbar,pwlr,RF,pwlr_Al2O3_MgO,0.030094245729141277,0.0722640820331755,17
opx,opx_only,P_kbar,pwlr,RF,pwlr_Al2O3_CaO,0.041840311699167465,0.034519471852034675,12
opx,opx_only,P_kbar,pwlr,RF,pwlr_Al2O3_Na2O,-0.045607483004910424,0.04194317929051379,38
opx,opx_only,P_kbar,pwlr,RF,pwlr_Cr2O3_FeO_total,-0.05735036944243106,0.03121554771390269,40
opx,opx_only,P_kbar,pwlr,RF,pwlr_Cr2O3_MnO,-0.04747855325110848,0.022144188419615147,39
opx,opx_only,P_kbar,pwlr,RF,pwlr_Cr2O3_MgO,-0.001818317840870254,0.016396002387732006,29
opx,opx_only,P_kbar,pwlr,RF,pwlr_Cr2O3_CaO,-0.08335857725456312,0.03265965819504932,41
opx,opx_only,P_kbar,pwlr,RF,pwlr_Cr2O3_Na2O,-0.03654297288101756,0.011859418300552193,37
opx,opx_only,P_kbar,pwlr,RF,pwlr_FeO_total_MnO,-0.02808330812256594,0.02288556008234675,33
opx,opx_only,P_kbar,pwlr,RF,pwlr_FeO_total_MgO,0.03132118719376002,0.01724037133829356,16
opx,opx_only,P_kbar,pwlr,RF,pwlr_FeO_total_CaO,0.0019447076283276132,0.010887936480119494,28
opx,opx_only,P_kbar,pwlr,RF,pwlr_FeO_total_Na2O,0.33098717422384827,0.24510660073127416,3
opx,opx_only,P_kbar,pwlr,RF,pwlr_MnO_MgO,0.03571364323653663,0.07720821613792535,14
opx,opx_only,P_kbar,pwlr,RF,pwlr_MnO_CaO,0.02012950316313198,0.01562758772993187,20
opx,opx_only,P_kbar,pwlr,RF,pwlr_MnO_Na2O,0.012201703114688111,0.007893500124624604,24
opx,opx_only,P_kbar,pwlr,RF,pwlr_MgO_CaO,0.016062020380949792,0.009361399336204772,22
opx,opx_only,P_kbar,pwlr,RF,pwlr_MgO_Na2O,0.017500037040306095,0.0033454887502048372,21
opx,opx_only,P_kbar,pwlr,RF,pwlr_CaO_Na2O,-0.02072943526793445,0.2510643006896046,32
opx,opx_only,P_kbar,pwlr,RF,Mg_num,0.025466611020118178,0.02119274231330991,18
opx,opx_only,P_kbar,pwlr,RF,Al_IV,0.003148695175161631,0.04961119533058907,26
opx,opx_only,P_kbar,pwlr,RF,Al_VI,0.0029939543651114954,0.057749573836591496,27
opx,opx_only,P_kbar,pwlr,RF,En_frac,0.03699923345203029,0.01882213116677556,13
opx,opx_only,P_kbar,pwlr,RF,Fs_frac,0.07381152524795187,0.037938690361488114,8
opx,opx_only,P_kbar,pwlr,RF,Wo_frac,0.0059063938835455685,0.005757420612367453,25
opx,opx_only,P_kbar,pwlr,RF,MgTs,-0.031163297732010698,0.018416273183216304,34
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_TiO2,0.061622758209702866,0.018269460206606438,20
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_Al2O3,0.01638281906132555,0.038670704095845665,26
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_Cr2O3,-0.29254700258470334,0.034503903189302666,43
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_FeO_total,0.20636470826891254,0.05015271887386947,6
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_MnO,0.09985352313285434,0.03574428524814116,15
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_MgO,0.07463840561128024,0.025235444056352273,18
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_CaO,0.11614865065680062,0.016330424691361277,12
opx,opx_only,P_kbar,pwlr,ERT,pwlr_SiO2_Na2O,-0.0726323882241207,0.08330288777119657,36
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_Al2O3,0.08085402009433525,0.021408763018087414,17
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_Cr2O3,0.04411937652083013,0.029694641861378174,23
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_FeO_total,0.013037008235781578,0.012306548587711602,27
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_MnO,0.0017230290884800326,0.010394883286112759,31
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_MgO,0.025495509620677835,0.01720785843643707,25
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_CaO,0.054366464681918816,0.02111359288820971,21
opx,opx_only,P_kbar,pwlr,ERT,pwlr_TiO2_Na2O,-0.002615417973986034,0.03824268328546855,32
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Al2O3_Cr2O3,-0.26127040170716176,0.027013809314076077,41
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Al2O3_FeO_total,0.22344612375947773,0.06817515213755004,4
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Al2O3_MnO,0.1480093057482886,0.024682139386566007,8
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Al2O3_MgO,0.04366329235283626,0.04252781890406609,24
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Al2O3_CaO,0.11797737281619396,0.028655324048153758,11
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Al2O3_Na2O,0.2746158390119045,0.1011770927683174,2
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Cr2O3_FeO_total,-0.21835194028510108,0.025883663064820484,40
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Cr2O3_MnO,-0.07683896769910632,0.02524354864987266,37
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Cr2O3_MgO,-0.2729782346180734,0.03534482903522164,42
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Cr2O3_CaO,-0.20547659738626683,0.016274715703868847,39
opx,opx_only,P_kbar,pwlr,ERT,pwlr_Cr2O3_Na2O,-0.1031490264923228,0.0274429701117697,38
opx,opx_only,P_kbar,pwlr,ERT,pwlr_FeO_total_MnO,0.0479623116700969,0.017389679422832142,22
opx,opx_only,P_kbar,pwlr,ERT,pwlr_FeO_total_MgO,0.26099703483236586,0.04969027824051617,3
opx,opx_only,P_kbar,pwlr,ERT,pwlr_FeO_total_CaO,-0.00662127060102371,0.012066737888728024,33
opx,opx_only,P_kbar,pwlr,ERT,pwlr_FeO_total_Na2O,0.12735092301827117,0.06968894525607544,9
opx,opx_only,P_kbar,pwlr,ERT,pwlr_MnO_MgO,0.11889437927898179,0.042135500463389486,10
opx,opx_only,P_kbar,pwlr,ERT,pwlr_MnO_CaO,0.09681862267207038,0.016716840453423663,16
opx,opx_only,P_kbar,pwlr,ERT,pwlr_MnO_Na2O,0.007004605803363706,0.031281771008830464,29
opx,opx_only,P_kbar,pwlr,ERT,pwlr_MgO_CaO,0.10121326007250238,0.016648008752775244,14
opx,opx_only,P_kbar,pwlr,ERT,pwlr_MgO_Na2O,0.005244771379538271,0.0737060291577284,30
opx,opx_only,P_kbar,pwlr,ERT,pwlr_CaO_Na2O,0.06852340489471756,0.09581223639410225,19
opx,opx_only,P_kbar,pwlr,ERT,Mg_num,0.20628805438846412,0.05680756239361748,7
opx,opx_only,P_kbar,pwlr,ERT,Al_IV,-0.018697700036815236,0.028932199637986773,34
opx,opx_only,P_kbar,pwlr,ERT,Al_VI,-0.035876156158072534,0.03958586779298485,35
opx,opx_only,P_kbar,pwlr,ERT,En_frac,0.31414383231611315,0.06544439772103425,1
opx,opx_only,P_kbar,pwlr,ERT,Fs_frac,0.21776337551619437,0.0742088367810112,5
opx,opx_only,P_kbar,pwlr,ERT,Wo_frac,0.10225469329813368,0.02075137253164962,13
opx,opx_only,P_kbar,pwlr,ERT,MgTs,0.008492352320511199,0.029507621406053796,28
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_TiO2,0.3681354136950163,0.0847578174495924,4
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_Al2O3,0.17211234948794657,0.12414862725461305,7
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_Cr2O3,-2.3549415760726334e-05,0.034954308563945456,26
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_FeO_total,0.31244500473791736,0.12666665269669333,6
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_MnO,-0.14320668762908229,0.05859489325648029,40
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_MgO,-0.10601367039000316,0.027266347054745548,38
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_CaO,0.03508075331467993,0.04225855799454351,15
opx,opx_only,P_kbar,pwlr,XGB,pwlr_SiO2_Na2O,0.025414208098540315,0.023606388410180867,19
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_Al2O3,0.015208544279574276,0.03126078820442433,21
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_Cr2O3,-0.10452380102238808,0.05660332159105083,37
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_FeO_total,-0.0248099143540891,0.0422297288509635,32
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_MnO,-0.041391493899407286,0.026291546282158965,33
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_MgO,0.9264071347281639,0.13724036460286296,1
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_CaO,0.008707153432994552,0.032007772847765056,24
opx,opx_only,P_kbar,pwlr,XGB,pwlr_TiO2_Na2O,-0.18917244256841678,0.03931718688770709,43
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Al2O3_Cr2O3,0.07556814336486255,0.06257063333059508,11
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Al2O3_FeO_total,0.9060209008801383,0.2766801973254224,2
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Al2O3_MnO,0.0665884133206621,0.06122272558087603,12
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Al2O3_MgO,0.10132475003080899,0.15913494367300782,9
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Al2O3_CaO,0.027422602090305136,0.04126488085923018,18
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Al2O3_Na2O,-0.002779732483173358,0.040697237878177424,28
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Cr2O3_FeO_total,0.014045739036731408,0.05699282814363946,22
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Cr2O3_MnO,-0.1737124950693299,0.03134261740608405,42
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Cr2O3_MgO,0.05476986263915542,0.029786607349511926,13
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Cr2O3_CaO,-0.11740100764940005,0.025687912412322385,39
opx,opx_only,P_kbar,pwlr,XGB,pwlr_Cr2O3_Na2O,-0.023195563525087427,0.03407161276858769,31
opx,opx_only,P_kbar,pwlr,XGB,pwlr_FeO_total_MnO,0.12620564039406554,0.05257943444213382,8
opx,opx_only,P_kbar,pwlr,XGB,pwlr_FeO_total_MgO,-0.0735497731485701,0.05539803990896652,35
opx,opx_only,P_kbar,pwlr,XGB,pwlr_FeO_total_CaO,-0.01835331692810129,0.03101100948075732,29
opx,opx_only,P_kbar,pwlr,XGB,pwlr_FeO_total_Na2O,0.6428787666696089,0.19933855101164497,3
opx,opx_only,P_kbar,pwlr,XGB,pwlr_MnO_MgO,-0.15337075657378058,0.1494372243409563,41
opx,opx_only,P_kbar,pwlr,XGB,pwlr_MnO_CaO,0.032307558985177474,0.05283000376414183,17
opx,opx_only,P_kbar,pwlr,XGB,pwlr_MnO_Na2O,0.02254213304884507,0.02037678824190397,20
opx,opx_only,P_kbar,pwlr,XGB,pwlr_MgO_CaO,0.03463898365069227,0.022516296403088158,16
opx,opx_only,P_kbar,pwlr,XGB,pwlr_MgO_Na2O,0.003653033779628867,0.021712062769413145,25
opx,opx_only,P_kbar,pwlr,XGB,pwlr_CaO_Na2O,0.3131381021591836,0.25062538113038046,5
opx,opx_only,P_kbar,pwlr,XGB,Mg_num,-0.0013791256455196077,0.023501329425129617,27
opx,opx_only,P_kbar,pwlr,XGB,Al_IV,0.05344284965754058,0.10484243705660329,14
opx,opx_only,P_kbar,pwlr,XGB,Al_VI,-0.1022234727873074,0.08164823119746031,36
opx,opx_only,P_kbar,pwlr,XGB,En_frac,0.09211627100930944,0.033123503360516005,10
opx,opx_only,P_kbar,pwlr,XGB,Fs_frac,-0.01982768554708896,0.02071072489412845,30
opx,opx_only,P_kbar,pwlr,XGB,Wo_frac,-0.04750287453522315,0.01514562033463802,34
opx,opx_only,P_kbar,pwlr,XGB,MgTs,0.011633887298484602,0.01611534659772964,23
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_TiO2,0.12373278461109152,0.014206002118544649,11
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_Al2O3,0.11143741396685218,0.027352650895070437,12
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_Cr2O3,-0.08082716799845571,0.013651083233654389,40
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_FeO_total,0.23548732834377645,0.07747589321185125,8
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_MnO,-0.01795568577162925,0.014084774968454795,33
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_MgO,0.02564669858045372,0.012220676315442018,16
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_CaO,-0.023757762765570067,0.008061713182402709,34
opx,opx_only,P_kbar,pwlr,GB,pwlr_SiO2_Na2O,0.0017562251920584693,0.0025180894259459975,21
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_Al2O3,0.32502573167422666,0.10202961486006927,6
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_Cr2O3,-0.03432567466364809,0.06407089674532468,37
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_FeO_total,-0.016109469372094322,0.02165012528289481,31
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_MnO,-0.005197265255915173,0.006088922750017885,28
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_MgO,-0.0265409239304522,0.007962681458910548,35
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_CaO,0.004163873175043342,0.0055305763028602375,20
opx,opx_only,P_kbar,pwlr,GB,pwlr_TiO2_Na2O,-0.09349989856868897,0.06199118722661251,41
opx,opx_only,P_kbar,pwlr,GB,pwlr_Al2O3_Cr2O3,-0.027097085397055753,0.01021944849992219,36
opx,opx_only,P_kbar,pwlr,GB,pwlr_Al2O3_FeO_total,1.0294491571171824,0.2873333780201173,1
opx,opx_only,P_kbar,pwlr,GB,pwlr_Al2O3_MnO,0.4646518747243399,0.06804440305584963,3
opx,opx_only,P_kbar,pwlr,GB,pwlr_Al2O3_MgO,0.045594535044617676,0.033062078330117185,14
opx,opx_only,P_kbar,pwlr,GB,pwlr_Al2O3_CaO,0.155517321243216,0.05388490754955738,9
opx,opx_only,P_kbar,pwlr,GB,pwlr_Al2O3_Na2O,0.01957880070983107,0.11525437992226854,17
opx,opx_only,P_kbar,pwlr,GB,pwlr_Cr2O3_FeO_total,0.0005805351566303685,0.00185997257932354,23
opx,opx_only,P_kbar,pwlr,GB,pwlr_Cr2O3_MnO,-0.0170603190759973,0.042967047364784336,32
opx,opx_only,P_kbar,pwlr,GB,pwlr_Cr2O3_MgO,-0.2993806494277873,0.04246120720614954,43
opx,opx_only,P_kbar,pwlr,GB,pwlr_Cr2O3_CaO,-0.09581784356334673,0.06477006770387045,42
opx,opx_only,P_kbar,pwlr,GB,pwlr_Cr2O3_Na2O,-0.047681779467116936,0.015732400372935613,39
opx,opx_only,P_kbar,pwlr,GB,pwlr_FeO_total_MnO,0.10416193605490269,0.02727115071623669,13
opx,opx_only,P_kbar,pwlr,GB,pwlr_FeO_total_MgO,-0.004944238045226079,0.003053660042494723,27
opx,opx_only,P_kbar,pwlr,GB,pwlr_FeO_total_CaO,0.006622945682355219,0.02886321578224983,18
opx,opx_only,P_kbar,pwlr,GB,pwlr_FeO_total_Na2O,0.9546079685436915,0.21768978811231107,2
opx,opx_only,P_kbar,pwlr,GB,pwlr_MnO_MgO,0.4316238372914216,0.10889376806126395,4
opx,opx_only,P_kbar,pwlr,GB,pwlr_MnO_CaO,-0.008828688620849956,0.0230008124278511,29
opx,opx_only,P_kbar,pwlr,GB,pwlr_MnO_Na2O,-0.012892312140017913,0.0052955586191993625,30
opx,opx_only,P_kbar,pwlr,GB,pwlr_MgO_CaO,0.2422159038149932,0.03006457873563019,7
opx,opx_only,P_kbar,pwlr,GB,pwlr_MgO_Na2O,0.0008149651647022971,0.0012836381607083639,22
opx,opx_only,P_kbar,pwlr,GB,pwlr_CaO_Na2O,-0.03989767820001564,0.17574191468628728,38
opx,opx_only,P_kbar,pwlr,GB,Mg_num,4.8636519798961333e-05,0.0003718153689103163,25
opx,opx_only,P_kbar,pwlr,GB,Al_IV,0.13597193711904493,0.11156210829767552,10
opx,opx_only,P_kbar,pwlr,GB,Al_VI,0.03871378073785196,0.06139015685953436,15
opx,opx_only,P_kbar,pwlr,GB,En_frac,0.370997517194525,0.04295992345661607,5
opx,opx_only,P_kbar,pwlr,GB,Fs_frac,0.005660345453385851,0.0029204098976631254,19
opx,opx_only,P_kbar,pwlr,GB,Wo_frac,-0.002329011116994817,0.006904033348494634,26
opx,opx_only,P_kbar,pwlr,GB,MgTs,0.0005252898217456448,0.01082870575725473,24
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_TiO2,0.2121797624285004,0.02677772023511573,7
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_Al2O3,0.05999401028924778,0.05167535547708908,24
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_Cr2O3,-0.48239653644434854,0.06575482745767544,43
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_FeO_total,0.30017828792845513,0.057242504341624256,5
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_MnO,0.08880195944457503,0.025004409391057202,17
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_MgO,0.050362352920778265,0.029648477519276906,26
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_CaO,0.044107186981472604,0.02945484080482937,27
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_SiO2_Na2O,0.06806609328396798,0.04409659447843282,23
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_Al2O3,0.09474873781755919,0.04913784241779942,16
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_Cr2O3,0.08533615829668806,0.050311116454484675,18
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_FeO_total,0.07747008280682728,0.02835718577099219,19
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_MnO,0.031713619374248395,0.05006093737048551,31
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_MgO,0.31758450846093,0.04838334597958492,4
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_CaO,0.020104612194512494,0.04376514078734515,32
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_TiO2_Na2O,0.05669478423298076,0.036451123142708534,25
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_Al2O3_Cr2O3,-0.4130203030193993,0.05157426942801203,42
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_Al2O3_FeO_total,0.19985752356792075,0.05698149415217174,9
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_Al2O3_MnO,0.2629276457549873,0.03594947776604346,6
opx,opx_only,P_kbar,pwlr,CatBoost,pwlr_Al2O3_MgO,0.07261304483822925,0.0671894121447025,22
