index,iso_score,iso_inlier,T_pred,P_pred
74,-0.47763221483252233,1,1201.6666666666667,7.022909071941695
75,-0.4782962569213139,1,1193.1076923076926,7.022909071941695
76,-0.4848524230395746,1,1184.4896214896216,6.469000022348593
77,-0.4822306419629164,1,1131.1380555555556,7.022909071941695
78,-0.5063634404202993,1,1117.6861111111111,11.499999761580998
79,-0.5225945633337366,1,1074.8611111111113,10.0
80,-0.4838202258496561,1,1143.2857142857142,9.275884610137489
81,-0.4715349208110209,1,1145.9375,9.693111129707756
82,-0.47930565911459255,1,1076.2,9.3000000715256
83,-0.47350365953799706,1,1141.9926739926739,9.846555564853878
84,-0.5046806601259437,1,1022.25,9.3000000715256
85,-0.48160807868877736,1,1118.206746031746,7.022909071941695
86,-0.47878287789960056,1,1133.9256868131868,7.768027781629389
87,-0.47746554063700114,1,1029.1359126984125,7.011454476366198
88,-0.4855183883883731,1,1061.067857142857,6.999999880790701
89,-0.48476508026453574,1,1113.3333333333333,7.011454476366198
90,-0.4682360871290132,1,1142.4416666666666,4.8249998688698
91,-0.49517049521459194,1,1034.8333333333335,2.9670000076294
92,-0.48925620508811946,1,1016.6666666666666,7.261704535964531
93,-0.5263714214304409,1,945.5,2.1170000731945
94,-0.5226149341073973,1,946.1666666666666,2.0000000298022997
95,-0.5570602970127748,0,935.325,1.9799999892712
96,-0.5383697354809536,1,945.9,2.5
97,-0.5310195254627957,1,903.3333333333334,2.5
98,-0.5357651914628833,1,920.1136363636364,2.0000000298022997
99,-0.5390519557182363,1,920.1136363636364,2.0000000298022997
100,-0.5374001491815509,1,965.3958333333333,2.5
101,-0.5220844022627857,1,928.8571428571429,2.0000000298022997
102,-0.5239962218874671,1,928.1746031746031,2.1170000731945
103,-0.5262636961679591,1,911.3392857142858,2.1259999275208
104,-0.5304131610293966,1,900.0,2.0000000298022997
105,-0.5398791099383881,1,907.5,3.9984999597072504
106,-0.5435598254874265,0,900.0,2.9199999570847
107,-0.533781767488251,1,980.7638888888889,2.0000000298022997
108,-0.5486339386192263,0,900.0,2.0000000298022997
109,-0.5397781040509984,1,934.1666666666667,2.0000000298022997
110,-0.5433772350704351,1,945.625,2.0000000298022997
111,-0.5477091598104634,0,947.375,2.0000000298022997
112,-0.5319753615036927,1,944.4920634920635,2.9199999570847
113,-0.5336853541812125,1,945.0,5.0
114,-0.478440978311747,1,1050.0,5.0
115,-0.4871949104715138,1,1085.9444444444443,6.469000022348593
116,-0.5064777024952527,1,981.25,9.693111129707756
117,-0.5150050047471182,1,962.5,10.0
118,-0.5349546875045152,1,1094.8468013468014,9.693111129707756
119,-0.529993374837515,1,922.25,9.03053319753992
120,-0.517646076334883,1,1023.5391414141416,10.399999991059305
121,-0.5241034973298696,1,900.0,10.0
122,-0.5179283004165096,1,900.0,9.693111129707756
123,-0.5284496738810656,1,892.8571428571429,9.275884610137489
124,-0.5250278841511073,1,1055.736111111111,10.0
125,-0.513972618190136,1,920.7291666666667,9.3000000715256
126,-0.5310602041577545,1,895.0,7.022909071941695
127,-0.5516015475988783,0,897.3333333333334,3.125
128,-0.5618809565197362,0,895.0,9.693111129707756
129,-0.4907093345320242,1,991.1333333333333,10.0
